n_elements,mean_atomic_number,std_atomic_number,range_atomic_number,mean_electronegativity,std_electronegativity,range_electronegativity,mean_atomic_radius,std_atomic_radius,range_atomic_radius,frac_H,frac_Li,frac_C,frac_N,frac_O,frac_F,frac_Na,frac_Mg,frac_Al,frac_Si,frac_P,frac_S,frac_Cl,frac_K,frac_Ca,frac_Ti,frac_V,frac_Cr,frac_Mn,frac_Fe,frac_Co,frac_Ni,frac_Cu,frac_Zn,frac_Ga,frac_As,frac_Br,frac_Sr,frac_Nb,frac_Mo,e_form_per_atom,reduced_formula
2,28.0,0.0,0.0,1.91,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4369425541666665,TbNi
3,31.0,20.0,40.0,1.49,0.5599999999999999,1.1199999999999997,1.615,0.2849999999999999,0.5699999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6350983492968751,NaSbSe2
4,15.444444444444443,24.152805731247,80.0,2.3233333333333333,1.0806993620388194,2.46,1.0377777777777777,0.5375619401577578,1.19,0.0,0.3333333333333333,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.521860373163265,Li3Bi(PO4)2
3,23.21428571428571,5.334236743213884,13.0,1.782857142857143,0.09027169873131187,0.21999999999999997,1.4785714285714286,0.1559238432631751,0.3800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.142336487,Sm6Al3Fe11
5,15.555555555555554,8.668091051040927,22.0,2.4655555555555555,0.9252640597401984,2.51,1.0377777777777777,0.5459706499595779,1.42,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,-2.4525503052067674,NaZnFe2(PO4)3
3,19.25,6.2599920127744575,13.0,1.6500000000000001,0.10677078252031312,0.28,1.3824999999999998,0.20327014045353545,0.43000000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.402177637500001,MnAl2Fe
4,14.5625,17.797361988508296,75.0,2.45625,1.0039040977603388,2.13,0.9424999999999999,0.46919478897362016,0.97,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.375,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2746784053125,Mg6SiBiO8
4,13.142857142857142,5.938459911664722,12.0,2.3942857142857146,1.2074868487051602,2.44,1.1057142857142859,0.7225126225858746,1.46,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.09722562625,Ca3Y2(GeO4)3
3,57.0,0.0,0.0,1.1,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5099215916071428,LaSmB12
3,14.222222222222221,7.62711213410245,17.0,3.1100000000000003,1.1152578177264663,2.4299999999999997,0.8233333333333333,0.5565568754004891,1.1900000000000002,0.0,0.0,0.0,0.0,0.1111111111111111,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.76989248000889,Mn3OF5
2,79.0,0.0,0.0,2.54,0.0,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7977984812500001,SmAu
4,42.33333333333333,6.599663291074443,14.0,2.013333333333333,0.11785113019775802,0.2500000000000002,1.4966666666666666,0.21684607956387456,0.45999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,-0.2938569832839442,RbAg2(AsSe2)3
3,49.0,23.2379000772445,48.0,2.0837499999999998,0.3534097303414268,0.73,1.5025,0.18396670894485223,0.3799999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-0.5025556235000004,Sm2Ga5Au3
3,30.999999999999996,0.0,0.0,1.8099999999999998,0.0,0.0,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,-0.3545545866666669,YUGa4
4,17.363636363636367,5.629027483786444,21.0,2.4909090909090907,0.2987688235364517,1.06,0.941818181818182,0.10097868198226813,0.2300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,-1.8686340621428577,Nd3Si2S8Br
3,13.375,10.907995920424613,34.0,2.33875,1.163866804020116,2.51,1.19,0.71,1.42,0.0,0.0,0.0,0.0,0.5,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-2.039680715625,Na3MoO4
4,31.333333333333336,15.58489297008128,36.0,2.493333333333333,0.6236095644623236,1.5000000000000002,1.2,0.3569313659514949,0.8699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.443905133887094,Rb2Cr(ICl)2
4,21.571428571428573,11.197667395580243,32.0,2.9628571428571426,0.48289940643439805,1.3800000000000001,0.9,0.26944387170614964,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6894972335307128,Cs2InHgCl6
5,16.894736842105264,16.976437965114457,71.0,2.3805263157894734,0.9782663165772316,2.46,1.1194736842105262,0.5563175322384692,1.45,0.0,0.21052631578947367,0.0,0.0,0.42105263157894735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.56482738375,Li4Cu3Ni3(WO8)2
4,10.166666666666666,8.112062349091971,24.0,2.3425000000000002,1.1212911084994834,2.46,1.0587499999999999,0.5796213742608186,1.19,0.0,0.2916666666666667,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0435377737016664,Li7Mn4CoO12
2,18.75,18.619546181365433,43.0,3.0925000000000002,0.6018876556301849,1.3900000000000001,0.6925,0.3680607966083865,0.8500000000000001,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3496632609374997,SbO3
4,29.428571428571434,28.29869831866145,66.0,2.0157142857142865,1.0079237094550522,2.51,1.5471428571428574,0.582941170413675,1.45,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9010063875415395,Na3W2(ClO)4
3,12.09090909090909,6.68042657122685,15.0,2.946363636363636,0.8061048062613732,1.81,0.8154545454545454,0.5477949788406016,1.23,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3881683188505733,CsV3O8
3,52.5,5.5,11.0,1.525,0.4049999999999999,0.8099999999999998,2.0,0.3500000000000001,0.7000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3773290420000002,Ce(AgGe)2
3,13.999999999999998,0.0,0.0,1.9,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7362904614285719,Zr(SiPd)3
3,32.0,7.3484692283495345,21.0,1.9085714285714286,0.020995626366712976,0.06000000000000005,1.4499999999999997,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010328148750001,Cu6SnGe
4,51.199999999999996,8.81816307401944,32.0,2.1439999999999997,0.07683749084919413,0.2599999999999998,1.501,0.33200753003508815,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,-0.2991710462239585,Te6Mo3WSe2
2,10.0,2.8284271247461903,6.0,2.9266666666666663,0.7259629620181889,1.54,0.69,0.29698484809835,0.6300000000000001,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2813972783333334,SiO2
3,19.25,11.25,35.0,2.144375,0.12980604521747052,0.5,1.0487499999999998,0.18408133392606651,0.6300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0398019909374998,CdSnP14
3,29.0,0.0,0.0,1.9,0.0,0.0,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3624913233333331,DyCuGe
4,10.0,4.749540981493235,20.0,2.90953488372093,0.8124495075212356,2.46,0.741860465116279,0.4269538170872408,1.23,0.0,0.06976744186046512,0.0,0.0,0.6744186046511628,0.0,0.0,0.0,0.0,0.0,0.18604651162790697,0.0,0.0,0.0,0.0,0.0,0.06976744186046512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5410972258928584,Li3V3P8O29
2,12.0,0.0,0.0,1.31,0.0,0.0,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0845328237500004,MgGe3
3,21.000000000000004,26.000000000000004,65.0,3.052,0.776,1.94,0.784,0.608,1.52,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7640296758333314,LuTaO4
4,42.875,26.636147900925913,77.0,1.7183333333333335,0.5962708184113061,1.4499999999999997,1.6860416666666667,0.7023553812687863,1.73,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5250637293750001,La21Fe8Bi7C12
3,82.0,0.0,0.0,2.33,0.0,0.0,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4304320924999994,ScPd2Pb
3,33.666666666666664,16.937794687883333,41.0,1.5766666666666667,0.5332499934885658,1.2999999999999998,1.643333333333333,0.6521928821717969,1.5499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-0.6464583728571427,Ba(ZnP)2
5,14.115384615384615,15.217214247931704,48.0,2.930769230769231,0.9569298787786952,2.55,0.8196153846153846,0.6911221687017469,2.05,0.0,0.0,0.0,0.0,0.6060606060606061,0.0,0.030303030303030304,0.0,0.0,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7986477541414136,Ba3NaSi2B7O20
3,12.0,0.0,0.0,1.31,0.0,0.0,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1067285343749997,PmYMg2
2,13.0,7.071067811865475,15.0,2.836666666666666,0.8532421826317673,1.81,0.8899999999999999,0.5798275605729689,1.23,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.437985584166666,VO2
2,15.692307692307693,0.46153846153846156,1.0,2.46,0.18000000000000005,0.3900000000000001,0.9107692307692308,0.04615384615384614,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6303519232795327,P4S9
3,7.333333333333333,0.4714045207910317,1.0,3.1733333333333333,0.18856180831641262,0.3999999999999999,0.5333333333333333,0.03771236166328257,0.08000000000000007,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.545141387452,Hf2N2O
3,24.75,18.619546181365433,43.0,1.6999999999999997,0.3464101615137754,0.7999999999999998,1.4324999999999999,0.5585863854409628,1.2899999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7181935069999994,LaSi3Ru
3,8.8,0.4,1.0,3.8720000000000003,0.21600000000000003,0.54,0.432,0.024,0.06,0.0,0.0,0.0,0.0,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.807820108918334,RuOF4
4,4.4,3.411744421846396,7.0,2.7800000000000002,0.5909314681077662,1.2399999999999998,0.40299999999999997,0.0957131129992124,0.25000000000000006,0.45454545454545453,0.0,0.0,0.09090909090909091,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.033584515673371,H5SeNO4
2,10.0,2.449489742783178,5.0,2.708,0.8965132458586431,1.8299999999999998,0.76,0.3429285639896449,0.7,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4123755235000006,Al2O3
4,22.833333333333332,18.1007980180126,44.0,2.5941666666666667,1.0648275160273089,2.49,1.0325,0.7207764910150718,1.71,0.0,0.0,0.0,0.0,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,-2.5394103276136364,Sr3U(Te2O7)2
4,11.999999999999998,16.55965646449896,56.0,2.671111111111111,0.782253787241916,2.34,0.681111111111111,0.6297344139387376,2.09,0.3333333333333333,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.182832223055132,LaH3(SO4)3
3,17.166666666666668,8.839620404117413,18.0,2.725,0.9129211356957402,2.15,1.0100000000000002,0.5503635162326806,1.1400000000000001,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.95371038082,Fe3(O2F)2
3,30.999999999999996,0.0,0.0,1.81,0.0,0.0,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,-1.3929191317991076,Sm9Ga5Se21
3,12.333333333333334,16.027753706895076,34.0,2.4533333333333336,0.358267435801184,0.7599999999999998,0.5733333333333334,0.37240957142491504,0.79,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,-1.1576222901433328,TbH2Br
5,10.4,7.618398781896364,22.0,2.207,1.0659554399692324,2.46,1.123,0.5615701202877518,1.23,0.0,0.3,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.651187928119428,Li3MnV(PO4)3
5,11.818181818181817,5.9820668641316725,19.0,2.78,0.9169911271504907,2.62,0.8663636363636363,0.605719297834067,1.9500000000000002,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9312922330625,KHoCoSi2O7
4,21.826086956521742,18.01606088759366,48.0,2.594782608695652,1.017425863404125,2.55,1.0895652173913042,0.7776580128032673,2.05,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2300993826500006,Ba4Tm2Cu6O13
4,22.0,0.0,0.0,1.5400000000000003,0.0,0.0,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8784681419999998,Sc2TiB2Ir5
2,51.33333333333333,2.3570226039551585,5.0,2.336666666666667,0.45726238516730083,0.9700000000000002,1.3033333333333332,0.21684607956387467,0.4600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5910063676666667,CdI2
4,13.0,8.524474568362947,19.0,2.513333333333333,0.772024754928378,1.89,0.92,0.4940310381612341,1.1300000000000001,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.915748040611818,MnRe(CO)10
1,11.0,0.0,0.0,0.93,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1285011924999999,Na
4,2.8666666666666667,4.2874493842169406,16.0,2.376,0.3529079200018044,0.96,0.37533333333333335,0.1393732000382028,0.48000000000000004,0.75,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8784759212884208,BeH12(N2Cl)2
3,79.0,0.0,0.0,2.54,0.0,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6097581808333334,Ac2IrAu
3,27.833333333333332,15.431749378760948,41.0,2.775,0.48654393429576326,1.35,1.0050000000000001,0.3626637561157718,1.05,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.141366477316364,Cd(Br3N2)2
3,16.0,0.0,0.0,2.58,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4854310442187515,PdSeS
2,14.0,0.0,0.0,1.9,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6198478251562491,Si5Ir3
4,6.1875,6.9121157216875355,26.0,2.66875,0.6101626320088768,1.56,0.485,0.3033562262423503,1.21,0.5,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5174957218297835,CoH8(SO6)2
3,18.191489361702125,17.021436169464767,61.0,1.6738297872340426,0.20927995290325527,0.7499999999999998,1.2438297872340425,0.20927995290325532,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8113207547169812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2683780768867921,Nd6Al43W4
3,12.714285714285712,14.239926622145271,44.0,2.8299999999999996,1.3598844488726658,3.0,0.9528571428571427,0.61532138607663,1.25,0.0,0.2857142857142857,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4073130949657133,Li2AgF4
4,13.823529411764707,11.932335179560212,45.0,3.1100000000000008,0.6199335827803035,1.6099999999999999,0.7100000000000001,0.4234869259736223,1.08,0.0,0.0,0.0,0.0,0.5416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3702337653298606,Fe3B7IO13
4,9.966666666666665,1.9745604292826515,4.0,2.3623333333333334,1.0797489934650963,2.51,0.98,0.5062608023538856,1.42,0.0,0.0,0.0,0.0,0.4838709677419355,0.0,0.03225806451612903,0.45161290322580644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.687309780777252,RbNaMg14O15
